Lines changed
9
15
3
105
49
19
40
48
167
2
16
1
11
11
9
0
52
14
61
53
539
619
13
88
55
7
68
32
9
28
11
4
419
110
3
54
93
26
185
4
105
232
267
34
6
12
3205
158
2
180
947
83
713
121
143
27
34
14
5
11
3
52
45
114
123
14
2
104
21
192
86
39
5
229
1
19
1
21
30
3
852
111
49
99
49
8
31
19
39
32
4
9
4
50
145
14
75
19
154
391
56
10
10
412
978
978
183
571
550
1262
1275
46
550
1267
1249
1426
1426
49
155
39
142
3
578
5
1434
1429
40
664
51
1478
1443
1532
1847
683
685
903
1695
1698
23
1551
1740
185
801
1
809
42
50
856
810
89
10
1614
1653
1
937
21
17
7
937
1651
31
1658
949
1655
1873
1
1
954
116
1681
1567
157
5
1555
1556
945
1670
143
171
75
1567
945
20
1691
1691
1
972
31
3
2
1
22
996
998
59
2217
2339
2353
2
2241
2342
61
28
2513
2539
2539
8
394
133
90
0
2357
2
1
2358
4
2403
2403
2402
5
2398
1
16
6
8
88
88
11
8
19
6
1
2431
1
83
39
2454
2451
95
2493
2483
2452
2458
40
2548
2
2442
2443
7
2464
1
1
2465
8
2463
2767
2463
2464
5
57
23
1
2466
2572
5
11
21
2
446
1
2467
2468
15
2521
55
2570
2570
2573
2571
2593
10
7
6
2627
163
145
6
3
2573
2
2582
3
2584
2545
3
2557
128
11
1
1
11
54
2
4
1
18
2494
4
123
2406
462
4
5
1950
1954
1950
6
1
193
2006
93
3
2
2
7
1928
1900
1884
1877
1831
236
1
1
11
702
7
110
6
20
26
7
55
8
49
0
44
477
2
1
146
216
8
244
2
20
7
21
155
64
6
1
88
1
18
13
3
12
32
135
186
450
115
2
1
103
522
375
141
0
0
42
144
371
16
1
1
1
21
191
73
4
88
11
20
1
10
4
38
166
7
12
186
377
2
36
4
473
3920
3890
8
29
1
381
267
251
934
35
27
323
122
4
55
3
147
44
64
715
82
119
65
66
53
7
24
19
104
56
77
4
11
760
20
9
5
79
5
27
22
17
41
16
21
6051
6112
254
234
2
169
6421
6407
6355
6413
6413
3
6459
13
145
72
8
67
45
5
1
1
34
6686
56
6680
6676
6677
6679
6676
22
14
21
42
63
61
36
32
222
234
14
12
335
1
94
0
1
1
10
1
18
82
28
41
8
7501
7562
34
7595
7590
1
29
9
2803
2572
164
7865
7996
40
17
7986
7986
7988
7992
7932
7932
9
7933
7932
7935
7931
2
9
4
2
2
4
4
2
6
13
37
37
2
5
12
39
8287
7
8287
25
2
28
5
5
5
2
5
6
3
2
7
39
4
80
62
1
8338
8332
26
27
62
39
505
6
20
19
12
4
6
17
3
8233
8071
307
8000
7975
7990
7974
7
6
3
1
3
7
6
15
1
3
8
1
1
1
1
34
4
93
25
23
521
24
17
178
7
8
6
29
4
2
12
6
39
2
6
26
1
7824
1
7824
9
7
51
2
33
8
37
14
28
373
100
2
17
38
43
294
408
4
3
2
5
16
58
24
3
13
1
2
2
6
51
40
9
33
13
8
30
36
13
17
165
5
8
141
5
4
23
8
5
9
35
29
116
58
8
2
2
8
5
7
12
23
1
8
2
8593
8592
34
50
3
6
4
32
6
63
13
66
13
3
69
70
68
19
16
1
57
43
16
1
27
1
8
19
8892
8891
8892
8897
1
31
167
16
83
155
4
9120
9123
9124
10
9122
3
9123
9126
4
15
76
9298
9293
3
9
9297
9290
57
11
38
9317
2
9319
1
15
9324
9338
9830
9939
17
117
8
3
46
503
7
12
18
152
1
15
45
106
50
37
1
9722
9730
41
9770
9766
28
13
34
12
28
12
76
31
2
48
1
3
11
1
9991
9984
86
30
396
248
28
49
10374
10373
25
3
10387
10387
221
2
24
42
35
4
46
8
2
113
1
152
47
83
14
2
22
9
268
1
2
50
2
3
11275
11295
3
11294
1
11295
12
2
1
1
11306
11303
171
2
46
7
2
2
15
9
2
31
28
31
7
11
1
31
11594
11870
1
196
11641
11616
25
5
1
2
15
18
1
12
9
4
7
163
2
21
67
1
34
4
2
11725
1
11727
785
2
11823
11806
1
10
2
11802
23
7
11801
5
8
4
4
1
12
1
4
11794
11793
11797
1
11793
37
20
4
2
1
1
6
11831
11825
46
57
72
21
7
106
9
61
1
2
4
69
3
4
8
14
3
12
4
1
1
77
13
26
1
2
56
8
21
1
36
1
4
1
6
5
1
10
5
4
4
16
1
38
6
7
1
16
5
14
85
4
97
51
69
6
6
13
9
4
89
164
1
1
1
46
1
1
1
14
1
118
2
1
176
163
133
1
153
130
101
15
6
4
12
20
133
137
1
2
10
234
15
2
1
13
30
5
21
17
133
145
3
13
5
6
1
31
4
76
2
43
8
8
1
20
16
8
133
133
28
9
36
1
95
31
348
50
14
3
141
144
1
1
76
6
12
24
112
2
3
11
23
64
1
24
10
5
3
3
6
3
6
10
395
1
42
13
3
4
6
18
2
13
156
141
2
1
6
8
2
5
35
2
2
12
15
265
23
12
6
11
42
7
6
16
82
3
29
25
18
152
5
200
215
547
132
718
718
158
5
174
138
1115
1172
3
3
207
1176
143
20
23
50
24
1
3
4
525
332
29
45
169
1090
5
74
50
8
4
32
5
5
43
1301
69
1352
1
2
1342
1343
1
2
17
2
2
2
17
2
1491
1534
15
2
4
5
11
1
1
3
1680
6
1688
8
1
13
1591
1593
1673
24
43
7
36
57
1720
2
14
1
1741
16
4
118
73
89
1809
1
1941
1942
1
1
1
10
60
1
1
17
35
2016
2043
672
2715
317
3029
2243
1
55
2250
917
7
3123
25
8
2347
1
41
8
6
65
67
6
61
1
1
8
391
19
403
1
31
3
2313
2314
10
5
1
447
454
231
2316
2316
507
513
519
173
688
9
10
33
1
43
5
11
1
17956
18199
2325
2329
5
613
286
24
3
716
718
4
865
2384
2384
78
103
23
17
5
25
56
10
1054
256
1493
3558
2326
4
2327
2368
4
3097
17
61
3791
3419
3049
16
61
6072
6123
6155
1051
9
1073
1
1083
1
1088
1118
4
24
120
17
78
177
2
3
1
2269
2291
4
1
1
8
8
0
1074
1073
61
2350
393
2238
1
1
1105
9
1118
2235
41
96
4206
4241
2432
1125
8
2
3
8
2
5
9
4
14
44
2
1
1
9
6
3
8
7
25
25
25
3
1187
264
1089
1
23
2
1
10
43
2
13
3
2
2
2
3
2
2
1
18
1
5
41
4
1
21
35
20
1
7
26
1
35
28
9
13
1
2
1314
18
1386
14
244
1
0
2
2
11
2
4
34
19939
20551
612
1164
1200
580
18
177
13
35
1
12
13
18
28
1
8
2
13
4
24
95
3
2
1
2
11
1
32
11
20
16
2
3
38
21
1
67
4
11
4
4
1
38
123
51
19
4989
79
4614
81
164
169
20
1
25
32
53
7
1
5
6
33
52
9
0
311
1055
652
652
670
13
8
119
310
9
17
4152
3459
3
54
2309
2273
23286
47
23187
1126
314
38
265
3781
12
3944
289
4203
176
82
54
3984
531
4293
66
1125
966
271
381
1054
2374
200
110
1
318
304
2464
2452
274
22
2
1100
2
34
733
743
15
1
191
12
33
18
1008
207
1228
1100
17
24
3
146
1
8
750
725
40
314
40
17
53
5
2
387
893
603
867
40
185
21
3
11
114
6
1
3
24
30
39
100
78
27
2
352
1
23
1
13
11
12
6
8
7
8
4
4
5
1
11
131
5
8
2
4
3
6
9
33
9938
1
9938
4
145
578
577
4
31
1
97
10032
9541
587
43
679
603
1
259
6
1
2
137
46
7
682
682
1
693
77
814
1
125
751
750
928
750
3
17
17
770
763
870
872
1592
771
9
5
41
1
93
19
1
11
19
10622
10637
3
36
33
33
7
25
16
1
98
4
5
1
770
788
54
1
1
504
21
3
933
844
29
276
119
11
10
2
766
79
57
837
16
6
779
45
18
27
20
19
2
1106
128
29
61
17
1
2
13
68
60
1
2
4
6
890
891
890
892
29
41
890
153
12
1065
7
1063
1464
2
7
3
155
168
31
24
18
18
6
900
910
31
7
2
11
17
3
43
11
26
1016
580
985
985
45
3
260
9
944
258
2
278
946
16
953
4
1058
1060
52
7
1
954
21
980
1
986
988
2
80
994
485
2311
1331
12
466
277
280
1453
2022
1058
1060
57
991
21
966
1
749
16
1638
71
977
146
186
3
846
281
2
1082
1413
1930
71
1936
869
181
982
983
15
80
1
1
1015
1015
41
14
143
31
1
1
991
1014
1413
7
65
15
1460
1460
26
55
12
13
1569
192
1851
2166
6
231
305
1
35
11
983
4
28
32
1
1
29
10
7
4100
4133
1069
1193
7
20
36
7
4
36
5
8
1
4
8
12
1103
3
1168
6
1164
33
5
309
68
367
21
9
13
770
6
1162
1169
15
9
4
25
6
3
11
12
2
1162
1679
114
1119
10
15
1173
2341
1257
1
1247
1163
1
31
41
2874
4
3823
1868
1162
214
1162
10
1211
1182
1
1177
963
1013
8
155
1167
1168
21
6
8
13
107
1166
1180
158
13
1166
2479
567
1075
1087
2003
2078
2669
37
50
42
1263
74
1182
1183
1195
33
1194
1207
1209
1336
62
1368
1184
2227
31
140
17
2822
2930
2284
2290
2291
2291
6
10
2297
1
41
2292
2
6
7
80
90
36
72
1799
45
2
1820
4456
22
1177
12
2435
1780
1852
1
2
1857
1188
2478
2
57
6
3114
3116
25
1930
1188
2512
46
35
15
14
2012
24
2035
1
1
14
3
2053
29
2036
2536
1190
2154
26
4
2182
2
1190
2
39
11164
11948
54
2210
55
4
1
2202
30
4
2665
8
23
1
2126
19
1860
2233
1
3
2247
18
18
11
2273
61
2696
2697
2242
1212
1215
7
2168
127
12254
12256
3584
2391
6
28
4
2402
2870
2870
2961
4024
3880
1
2298
2
2300
1212
4047
4112
1212
1220
34
82
12
1218
16
1
4503
267
6243
6
62
2207
4278
4278
98
128
5
2592
1679
5
3615
5782
5794
3655
2
2179
17
9
2181
98
3641
26
5
10
15
5905
5905
24
1
22
2135
1
2139
13
4
20
6444
879
6859
10
4
6
17
10
6555
347
54
6961
55
9
2
29
7
3
38
7
4
7
117
20
3
35
2
24
36
9
1
239
47
87
1
1
489
491
31
7592
7596
7631
7658
7755
7764
7765
7765
7779
44
192
64
8047
33
87
35
8271
8271
693
72
135
8531
8539
440
170
283
8657
8646
553
9001
135
9120
1
22
179
1555
797
1194
1
2138
12
2133
9172
10052
2140
1
13
147
7
42
1
9
7
25
5
23
6
1
2
1
12
1
1
1
2
3
1972
1
1
2
119
2
9
1
7
3
26
2
6
28
2091
2199
9
45
1
2772
2779
45
1
3
553
40
228
85
43
67
26
3
28
23
23
28
44
31
23
25
230
103
25
19
224
18
17
23
12
217
91
9
251
16
17
1
1
20
124
16
2655
2658
35
12960
12960
8
2660
102
18
2
3
2777
5
1
21
12
33
2770
8310
7303
7250
7253
16
7556
8639
2792
2794
2803
1
6
43
31
107
93
70
2775
9
8727
7735
11
27
12
2847
17
5
2912
2930
2930
2808
2811
11
13
49
2
6
2808
2810
4
8
2815
16
48
5
97
9211
8196
1372
9
3
10
70
3729
2948
1
658
111
1
3006
3017
64
1
85
18
61
18
14
3
6
13
29
8
9
392
2
39
3105
1
3118
9
10
3141
3162
1
32
2
9
6
2
11
12
13
3217
3218
10
3230
9262
8448
45
43
1
