Lines changed
393
3855
49
314
11
199
6
1162
368
151
462
2135
666
549
240
395
754
1839
1010
130
17971
3167
50
4116
547
648
310
394
316
558
176
1733
388
1
3483
1
738
535
1
59
1
2
1
5
558
256
258
121
650
2
304
147
3
1
3
147
7
12
13
1
5
43
1
40
2
10
6
1
33
19
126
1
24
5
4
80
18
2
3
1
1
18
125
163
6
10
1
69
11
1
143
149
1
33
3
40
1
6
5
2
5
2
7
1
7
42
1
4
24
72
160
66
89
114
94
6
224
36
46
105
143
152
74
1
27
18
10
71
7
61
6
7
8
2
6
1
2
2
768
764
17
16
1
11
12
8
12
7
12
27035
29886
37
2888
3031
32
12
195
399
3
3
9
29
228
11
12
13
11
25
174
227
55
36
12
12
8
23
2
70
3
5
37
723
28
0
30
783
14
803
2
17
17
26916
14
781
26448
3
26149
26180
27
24
15
97
11
25
66
475
163
1
7
26099
26760
9
139
5
44
29
260
183
7
26099
88
26134
26099
26108
1
13
26
27
26
26099
150
26721
3
16
6
553
26764
26764
26105
26123
179
2
4
145
17
26105
26128
1
174
5
1
26105
978
88894
116003
71
123
4
20
26
7
340
3
31
2
6
5
13
19
115977
116054
115977
2
116001
35
8
6
115978
115979
134
81
115978
116001
95
115978
8
22
123
116046
5
8
1
116016
14
116072
116030
19
2
116135
126
4
865
41
2
6
160
78
7
116051
41
117142
292
271
531
100
1
1
4
116091
14
116170
116105
7
116299
2082
30
1
102
1514
258
19
255
336
120708
117
1
120763
34
120748
16
1
121409
1
133
16
1379
200
174
1
1
128
116176
116236
1
42
20
120
174
430
28
225
174
116184
116213
27
384
223
31
116184
271
34
1
7
1
3
5
116350
19
30
9
215
154
2
884
6
116350
116263
116125
116125
49
116128
116125
78
21
83
653
38
1
116125
116515
116125
116160
12
69
116125
34
116713
611
29
32
18
10
116102
116124
24
18
321
37
27
116102
116134
23
77
6
116102
116326
638
36
12
48
638
116102
116717
260
13
3
8
160
116107
116224
12
638
116612
116614
116124
116540
46
707
116119
116491
139
44
160
8
160
4
4
164
50
235
116118
116120
116118
42
118423
8
145
50
147
62
3
326
20
116144
116151
1
116144
1
117298
90
116145
26
116254
152
89
116171
1
116209
45
4
23
6
7
116129
6
116369
454
92
299
142
148
116135
4
116440
216
391
117045
117145
6
116135
9
116144
62
116144
2
4
116149
36
8
116148
23
116172
3
27
11
16
9
62
529
116809
629
116366
71
116181
32
116283
7
9
1
11
13
116213
116343
262
116202
1
19
117071
35
78
2
23
139
116209
116261
118
116131
1
1
1
1
1
1
1
1
1
2
56
1
116209
198
8
169
284
73
1
661
29
10
117686
117722
74
12
23
1
116277
116325
1
33
116277
116707
55
504
34
24
117329
118810
116289
1
116290
23
93
2
186
97
8
286
3
191
19
570
1
111
117405
1
117411
1
29
232
15
116325
16
3
116412
71
249
1
116510
116410
2
636
50
4
116341
116366
7
282
10
31
111
37
2
4
2
116340
116559
1011
1
57
116340
3161
3168
3161
71
74
78
120691
9
824
5
1
116347
4361
4363
116351
116349
2
116576
116351
32
34
2
117393
161
400
180
42
2
46
116375
98
4
1
116519
9
30
25
69
90
1
13
116478
116485
116478
116478
116480
116210
18
116184
116211
116184
6506
123427
333
594
4
116184
116186
116188
2
1
1
1
116384
45
102
13
4
1
116189
2
116205
25
1
3
116191
116231
116191
116384
46
110
1
1
116191
47
116246
84
1
116193
116197
116193
116197
116193
9146
2
3
1
1
9140
9139
125285
927
16
116194
10093
126296
1
150
30
126455
126460
116194
12
1
5
116355
83
8
13
116253
2603
2600
116286
1
21
61
20
116256
116271
118
17
116256
116258
116256
5
116481
111
104
82
21
201
28
116259
116282
1231
50
1
138
551
12
193
194
4
4
91
193
51
41
21
15
229
44
15
2
47
311
89
13
116258
116266
312
3
278
141
4
6
16
738
2
312
7
1
4
6
738
312
116258
116262
66
3
725
103
743
46
303
116501
116260
116258
125837
116258
116261
19
3
791
312
2665
324
84
8
32
120500
4241
116361
58
24
1
3
434
180
5
159
106
66
23
4
134
552
463
227
24
29
1
11
116259
116330
116259
10
1
116269
21
17
74
29
2
563
309
5
307
450
116270
116354
317
340
117011
117011
9
209
1
116270
116270
16
116270
116421
15
15
48
1
516
18
15
10
347
307
126
77
1
290
116269
27
4
116319
14
29
137
21
51
50
435
13
116288
226
316
116337
133
8
116336
116380
6
5
35
116336
117331
1
16
64
657
116352
15
116358
330
5
3
43
95
23
29
29
7
7
116336
2
17
16
6
105
8
116570
16
444
13
6
328
2
4
1
40
22
116356
116766
4
9
23
328
26
12
663
45
30
44
5
19
33
10
5
2
1
1
2
78
116356
2
116381
79
110
2
33
1
33
6
4
872
28
67
116356
116421
11
5
24
2
33
1150
5
7
1150
116356
116359
68
3
11
2
116356
116363
18
6
16
3
79
50
199
1553
8
90
28
14
13
137
16
207
116184
49
116192
1177
11
30
52
16
26
45
12
154
60
8
434
4
116184
220
218
116216
3
3
116187
3
116214
116188
116272
116373
116374
58
173
7
4
38
1768
180
38
4
116188
1
1
254
116246
2
1
51
18
97
97
10
51
9
2
